TITLE = "INITIAL"
VARIABLES = "x","y","z","U","V","W","dudx","dudy","dudz","dvdx","dvdy","dvdz","dwdx","dwdy","dwdz","isValid"
ZONE T="zeros" I=20, J=31, K=12, F=POINT
-12.500000 -16.500000 1.500000 -0.083134 0.042155 0.107346 -12.211594 -82.499338 44.243158 8.848012 42.563386 -13.375303 -50.658822 114.743455 -30.351792 0.001500
-11.000000 -16.500000 1.500000 -0.066443 0.036175 0.081486 -3.183720 -85.203198 39.865646 2.444044 42.186198 -14.740908 -36.111533 109.996329 -39.002478 -0.076047
-9.500000 -16.500000 1.500000 -0.055600 0.033271 0.071938 -5.923758 -79.293837 44.454043 5.386544 37.997642 -17.341278 -4.714675 118.322611 -32.073884 0.086058
-8.000000 -16.500000 1.500000 -0.060263 0.035981 0.066631 -4.401102 -82.041736 47.721844 2.682193 36.602108 -21.618264 -16.998316 108.082394 -32.201006 -0.005962
-6.500000 -16.500000 1.500000 -0.064519 0.031848 0.040921 -7.569580 -89.145695 43.255455 6.304956 31.941120 -24.841333 -10.296488 64.220019 -24.371540 -0.018001
-5.000000 -16.500000 1.500000 -0.070927 0.029342 0.021806 -1.038168 -90.888351 54.073531 3.082605 37.370556 -35.932465 -19.691547 19.185516 -36.332388 0.009539
-3.500000 -16.500000 1.500000 -0.059097 0.024430 0.008555 5.254105 -88.144964 49.692382 2.572225 32.506149 -36.946109 -15.609117 1.826362 -37.760254 -0.002583
-2.000000 -16.500000 1.500000 -0.073465 0.027811 -0.003644 7.396926 -101.840895 18.401004 3.196684 33.067173 -31.336578 -9.036789 -5.655152 -40.464099 -0.006602
-0.500000 -16.500000 1.500000 -0.066027 0.024235 -0.013005 19.203511 -97.769959 10.629315 -4.902654 27.656312 -21.532170 -0.419534 -16.783148 -46.859824 -0.001798
1.000000 -16.500000 1.500000 -0.048909 0.022528 -0.003213 4.730119 -86.561799 27.978855 1.311065 38.237015 -18.167197 -21.620221 -10.601822 -42.967134 0.001296
