TITLE = "B000004"
VARIABLES = "x[mm]" "y[mm]" "z[mm]" "I" "Vx[m/s]" "Vy[m/s]" "Vz[m/s]" "|V|[m/s]" "trackID" "Ax[m/s²]" "Ay[m/s²]" "Az[m/s²]" "|A|[m/s²]" "Absolute intensity[]"
ZONE T="Snapshot 0004"
STRANDID=1, SOLUTIONTIME=None
I=1378, J=1, K=1, ZONETYPE=Ordered
DATAPACKING=POINT
-3.92021 13.8406 -0.81832 1e-06 -0.154965 0.120648 0.24189 0.311578 5 0 0 0 0 1e-06
-8.66671 -7.05587 -0.241033 1e-06 -0.199605 0.131938 0.203717 0.314245 10 0 0 0 0 1e-06
-1.91392 -15.0531 -0.684651 1e-06 -0.27369 0.16086 0.110091 0.336009 14 0 0 0 0 1e-06
-2.72963 15.4269 -0.238632 1e-06 -0.154467 0.132713 0.22467 0.303231 15 0 0 0 0 1e-06
-14.8398 13.4594 0.559408 1e-06 -0.0764102 0.0832806 0.23158 0.257689 18 0 0 0 0 1e-06
-2.3838 9.8895 -0.194757 1e-06 -0.160416 0.139164 0.139461 0.254066 22 0 0 0 0 1e-06
5.95973 8.88149 -1.51802 1e-06 -0.238963 0.079346 -0.0581083 0.25841 24 0 0 0 0 1e-06
-1.54573 8.76604 -0.373398 1e-06 -0.176937 0.138721 0.148015 0.269182 25 0 0 0 0 1e-06
5.80246 7.56159 -0.821218 1e-06 -0.232802 0.0779332 0.0375758 0.248359 27 0 0 0 0 1e-06
-11.001 7.33478 0.404222 1e-06 -0.130871 0.0527806 0.205988 0.249688 28 0 0 0 0 1e-06
-11.9991 5.91094 0.137915 1e-06 -0.127656 0.0392822 0.235221 0.270496 29 0 0 0 0 1e-06
-2.03862 6.22688 -0.379778 1e-06 -0.184964 0.153935 0.138675 0.277738 30 0 0 0 0 1e-06
0.3392 5.20864 -0.320991 1e-06 -0.19705 0.121059 0.114707 0.25815 31 0 0 0 0 1e-06
-11.2382 3.62713 0.401314 1e-06 -0.133471 0.0530381 0.267251 0.303399 32 0 0 0 0 1e-06
-5.77115 1.33393 0.0783219 1e-06 -0.166395 0.150897 0.176574 0.28572 33 0 0 0 0 1e-06
-13.0794 0.652363 0.0477454 1e-06 -0.141467 0.0383976 0.157434 0.215111 36 0 0 0 0 1e-06
1.19598 -0.576536 -0.906479 1e-06 -0.252466 0.138687 0.0449205 0.291532 38 0 0 0 0 1e-06
-10.7577 -2.94918 0.162406 1e-06 -0.144469 0.0890998 0.257295 0.308238 40 0 0 0 0 1e-06
8.27547 -3.70492 -1.74448 1e-06 -0.241305 0.104324 -0.240041 0.355994 44 0 0 0 0 1e-06
-9.84891 -3.71094 0.240689 1e-06 -0.150715 0.112412 0.21074 0.282423 45 0 0 0 0 1e-06
-15.1292 -5.52252 0.710278 1e-06 -0.117233 0.03525 0.304046 0.327766 48 0 0 0 0 1e-06
