TITLE = "B000005"
VARIABLES = "x[mm]" "y[mm]" "z[mm]" "I" "Vx[m/s]" "Vy[m/s]" "Vz[m/s]" "|V|[m/s]" "trackID" "Ax[m/s²]" "Ay[m/s²]" "Az[m/s²]" "|A|[m/s²]" "Absolute intensity[]"
ZONE T="Snapshot 0005"
STRANDID=1, SOLUTIONTIME=None
I=1390, J=1, K=1, ZONETYPE=Ordered
DATAPACKING=POINT
-4.07325 13.961 -0.576723 1e-06 -0.151813 0.12021 0.241446 0.309505 5 0 0 0 0 1e-06
-8.86425 -6.92451 -0.0370057 1e-06 -0.196279 0.130996 0.203891 0.311861 10 0 0 0 0 1e-06
-2.88409 15.5596 -0.0139784 1e-06 -0.154439 0.13271 0.224626 0.303184 15 0 0 0 0 1e-06
-2.54349 10.0285 -0.0541394 1e-06 -0.159131 0.138903 0.141476 0.254228 22 0 0 0 0 1e-06
5.72075 8.96087 -1.57738 1e-06 -0.238977 0.0794203 -0.0606154 0.259021 24 0 0 0 0 1e-06
-1.72197 8.90465 -0.227694 1e-06 -0.175712 0.138526 0.143969 0.266066 25 0 0 0 0 1e-06
5.56964 7.6396 -0.784371 1e-06 -0.232833 0.0780573 0.0362856 0.248235 27 0 0 0 0 1e-06
-11.1319 7.38755 0.610163 1e-06 -0.13085 0.0527695 0.205863 0.249571 28 0 0 0 0 1e-06
-12.1256 5.94993 0.378222 1e-06 -0.125709 0.0387786 0.243869 0.27709 29 0 0 0 0 1e-06
-2.22165 6.38037 -0.238193 1e-06 -0.181845 0.15321 0.143225 0.277586 30 0 0 0 0 1e-06
0.143547 5.3294 -0.205226 1e-06 -0.194803 0.12058 0.116305 0.256934 31 0 0 0 0 1e-06
-11.37 3.67973 0.670606 1e-06 -0.130655 0.0523238 0.270708 0.305109 32 0 0 0 0 1e-06
-5.93575 1.48443 0.259031 1e-06 -0.163428 0.150247 0.183347 0.287922 33 0 0 0 0 1e-06
0.944254 -0.437687 -0.86132 1e-06 -0.25129 0.138956 0.0450108 0.290657 38 0 0 0 0 1e-06
-10.9009 -2.86034 0.422198 1e-06 -0.142258 0.0886635 0.261539 0.310646 40 0 0 0 0 1e-06
-9.99805 -3.59893 0.452265 1e-06 -0.148073 0.111739 0.21208 0.281761 45 0 0 0 0 1e-06
-15.246 -5.48735 1.01672 1e-06 -0.116433 0.0351051 0.308451 0.331558 48 0 0 0 0 1e-06
-14.7862 -6.68283 0.615736 1e-06 -0.133966 0.0393743 0.21104 0.253051 51 0 0 0 0 1e-06
-2.07412 -9.82507 -0.535629 1e-06 -0.268852 0.146686 0.0665273 0.313407 53 0 0 0 0 1e-06
-1.75183 -13.5139 -0.776754 1e-06 -0.271497 0.155095 -0.0048381 0.312712 55 0 0 0 0 1e-06
-11.9193 -15.126 0.144 1e-06 -0.231164 0.0869836 0.122817 0.275839 58 0 0 0 0 1e-06
-15.3282 -13.0353 0.590007 1e-06 -0.169932 0.0355743 0.194171 0.26047 61 0 0 0 0 1e-06
3.97578 15.2419 -0.331381 1e-06 -0.195737 0.0232013 0.0842958 0.214376 62 0 0 0 0 1e-06
8.06835 14.5609 -1.09545 1e-06 -0.223404 0.0407362 -0.0462688 0.231753 64 0 0 0 0 1e-06
-5.06596 13.672 0.46684 1e-06 -0.124785 0.115148 0.21822 0.276496 66 0 0 0 0 1e-06
9.43728 12.2215 -1.08653 1e-06 -0.227611 0.0440289 -0.0493633 0.237028 68 0 0 0 0 1e-06
-11.3015 11.5717 0.71896 1e-06 -0.104845 0.0535352 0.20159 0.233446 69 0 0 0 0 1e-06
9.15718 11.4089 -0.993118 1e-06 -0.23183 0.0504479 -0.0690165 0.24709 70 0 0 0 0 1e-06
4.25815 10.1441 -0.342391 1e-06 -0.195676 0.0530695 0.0533981 0.209659 72 0 0 0 0 1e-06
-11.582 9.74372 1.15679 1e-06 -0.0927883 0.0476703 0.23675 0.258714 74 0 0 0 0 1e-06
-8.11416 8.42334 1.02758 1e-06 -0.118538 0.0878213 0.291282 0.32651 78 0 0 0 0 1e-06
-14.3582 6.89583 1.40089 1e-06 -0.0794565 0.0375494 0.305346 0.317741 79 0 0 0 0 1e-06
-6.01483 7.14327 0.987061 1e-06 -0.12932 0.133473 0.286868 0.341807 80 0 0 0 0 1e-06
