TITLE = "B0000001 Polynomial order: 2 Length: 5, Positions are unfiltered"
VARIABLES = "x[mm]" "y[mm]" "z[mm]" "I" "Vx[m/s]" "Vy[m/s]" "Vz[m/s]" "|V|[m/s]" "trackID" "Ax[m/s²]" "Ay[m/s²]" "Az[m/s²]" "|A|[m/s²]" "Absolute intensity[]" "UncertaintyX[mm]" "UncertaintyY[mm]" "UncertaintyZ[mm]" "UncertaintyVx[m/s]" "UncertaintyVy[m/s]" "UncertaintyVz[m/s]" "UncertaintyV[m/s]" "UncertaintyAx[m/s²]" "UncertaintyAy[m/s²]" "UncertaintyAz[m/s²]" "UncertaintyA[m/s²]"
ZONE T="Snapshot 0000"
STRANDID=1, SOLUTIONTIME=0.03550157
I=2162, J=1, K=1, ZONETYPE = Ordered
DATAPACKING = POINT
-9.049 -28.22 7.114 0.9295 -0.09457 -0.007381 -0.24 0.258 60 -7.207 -12.49 14.8 20.67 380.5 0 0 0 0.003401 0.03092 0.001177 0.03113 3.261 29.65 1.128 29.85
-29.84 -13.68 13.89 1.224 -0.08663 -0.04532 -0.1957 0.2188 61 1.947 18.26 24.22 30.4 575 0 0 0 0.005623 0.007099 0.04822 0.04906 5.392 6.808 46.24 47.05
-17.86 -17.57 10.22 0.825 -0.1007 -0.05793 -0.1901 0.2228 62 2.485 18.83 -5.22 19.7 366.9 0 0 0 0.01944 0.006545 0.01206 0.0238 18.65 6.276 11.56 22.82
14.9 20.17 15.54 1.127 -0.1028 -0.02542 0.1543 0.1871 63 -22.74 -2.651 -5.77 23.61 477.1 0 0 0 0.01688 0.02742 0.01336 0.03486 16.18 26.29 12.81 33.43
0.1564 12.35 9.493 1.23 -0.1458 0.01177 0.08311 0.1682 64 1.783 -2.477 21.62 21.83 510.7 0 0 0 0.02108 0.002752 0.02933 0.03622 20.21 2.639 28.13 34.74
31.83 -25.82 1.115 0.5206 0.02397 0.008473 0.2009 0.2025 65 -14.81 18.5 22.41 32.62 188.9 0 0 0 0.02099 0.03465 0.03315 0.05234 20.13 33.22 31.79 50.19
33.48 27.01 17.7 1.131 -0.1208 0.04462 0.1396 0.1899 66 16.29 -14.62 12.06 25 440.8 0 0 0 0.01366 0.01573 0.03163 0.03788 13.1 15.09 30.33 36.32
-46.79 -3.605 7.588 0.6409 -0.04843 -0.01146 -0.2083 0.2142 67 9.989 7.432 1.785 12.58 244.3 0 0 0 0.01402 0.008194 0.01172 0.02003 13.44 7.858 11.24 19.2
41.36 -14.17 7.744 0.8193 -0.03935 0.002768 0.2081 0.2118 68 5.993 10.55 -4.551 12.96 330.7 0 0 0 0.01353 0.004463 0.01875 0.02355 12.98 4.28 17.98 22.59
-10.71 -4.551 1.125 0.8038 -0.0318 -0.07348 -0.1448 0.1655 69 3.803 -2.415 -2.892 5.353 276.8 0 0 0 0.02985 0.01393 0.02684 0.04249 28.62 13.35 25.74 40.74
26.45 19.53 19.52 1.079 -0.1326 0.04867 0.1768 0.2263 70 5.038 -15.4 4.267 16.76 446.6 0 0 0 0.01242 0.02227 0.009161 0.0271 11.91 21.36 8.784 25.99
3.233 25.89 19.56 1.586 -0.1724 -0.01503 0.07376 0.1881 71 -15.96 -7.165 -8.773 19.57 672.6 0 0 0 0.01956 0.008574 0.0276 0.0349 18.76 8.222 26.47 33.47
-32.33 -22.48 10.22 1.363 -0.06241 0.01334 -0.1975 0.2075 72 -13.25 -15.36 -5.017 20.9 580.5 0 0 0 0.01568 0.006956 0.01416 0.02225 15.04 6.671 13.58 21.33
5.499 -19.69 16.55 1.305 -0.2314 -0.008245 0.07293 0.2428 73 5.953 -10.8 -13.61 18.36 635.4 0 0 0 0.01065 0.01282 0.006432 0.01787 10.21 12.3 6.168 17.13
-16 -12.52 6.918 1.219 -0.1261 0.002161 -0.2095 0.2445 74 11.19 -17.96 0.5048 21.17 487.9 0 0 0 0.008022 0.01811 0.0226 0.03005 7.692 17.37 21.67 28.82
